user_id,item_id,rating
user_174,item_83,2.9
user_51,item_187,4.0
user_289,item_106,3.9
user_89,item_137,3.5
user_347,item_52,5.0
user_207,item_169,2.7
user_320,item_26,5.0
user_263,item_121,4.8
user_188,item_178,3.3
user_414,item_186,4.7
user_63,item_64,4.9
user_357,item_112,5.0
user_239,item_137,5.0
user_327,item_27,4.2
user_132,item_140,4.2
user_95,item_48,4.6
user_223,item_66,5.0
user_263,item_90,3.9
user_68,item_88,4.9
user_189,item_195,5.0
user_220,item_58,4.2
user_456,item_174,2.6
user_65,item_189,3.6
user_481,item_50,5.0
user_330,item_161,4.4
user_239,item_122,4.1
user_222,item_124,5.0
user_497,item_153,2.5
user_443,item_31,4.2
user_310,item_1,5.0
user_352,item_95,2.7
user_416,item_1,3.6
user_402,item_51,4.3
user_79,item_38,3.7
user_148,item_178,3.5
user_319,item_159,5.0
user_431,item_170,5.0
user_82,item_53,4.1
user_80,item_133,2.7
user_213,item_193,5.0
user_468,item_141,4.0
user_29,item_163,4.2
user_160,item_133,5.0
user_164,item_100,3.3
user_175,item_145,4.9
user_430,item_32,5.0
user_206,item_20,2.9
user_266,item_8,4.2
user_46,item_85,2.6
user_248,item_149,3.8
user_220,item_133,3.7
user_344,item_114,4.9
user_224,item_67,5.0
user_426,item_75,4.2
user_75,item_5,4.7
user_425,item_179,3.2
user_325,item_59,2.7
user_248,item_136,4.8
user_199,item_152,4.6
user_320,item_167,5.0
user_275,item_158,4.6
user_174,item_73,3.7
user_459,item_162,5.0
user_259,item_15,4.4
user_177,item_58,3.0
user_402,item_147,4.7
user_420,item_139,4.8
user_251,item_74,4.1
user_407,item_103,4.0
user_331,item_143,5.0
user_353,item_62,5.0
user_257,item_144,5.0
user_497,item_29,3.8
user_261,item_115,3.9
user_369,item_120,3.8
user_464,item_187,3.4
user_92,item_189,4.1
user_247,item_195,5.0
user_281,item_129,4.4
user_58,item_196,4.6
user_427,item_4,5.0
user_292,item_46,3.5
user_368,item_125,5.0
user_471,item_80,2.2
user_90,item_186,4.1
user_316,item_140,4.7
user_398,item_105,4.0
user_231,item_51,4.3
user_54,item_129,4.8
user_398,item_175,4.5
user_456,item_33,4.5
user_355,item_87,5.0
user_486,item_125,3.4
user_399,item_176,3.2
user_103,item_70,3.9
user_420,item_138,2.4
user_462,item_123,5.0
user_429,item_172,2.5
user_170,item_38,4.5
user_320,item_180,4.6
user_461,item_146,4.2
user_79,item_58,3.2
user_322,item_175,5.0
user_426,item_92,3.3
user_265,item_6,3.6
user_443,item_193,5.0
user_104,item_71,5.0
user_38,item_168,5.0
user_487,item_105,5.0
user_20,item_35,4.5
user_208,item_34,4.2
user_480,item_178,3.1
user_274,item_36,5.0
user_289,item_110,4.6
user_338,item_83,5.0
user_232,item_101,4.2
user_161,item_199,2.4
user_345,item_106,3.9
user_28,item_191,5.0
user_368,item_80,4.8
user_380,item_124,4.1
user_26,item_31,4.1
user_391,item_108,5.0
user_80,item_115,4.9
user_344,item_51,5.0
user_183,item_21,4.4
user_345,item_180,3.5
user_360,item_163,4.1
user_237,item_41,3.4
user_83,item_172,4.1
user_448,item_33,3.1
user_216,item_192,4.2
user_492,item_118,3.5
user_237,item_134,5.0
user_375,item_105,3.7
user_350,item_199,3.0
user_109,item_186,4.9
user_260,item_140,3.6
user_171,item_146,5.0
user_238,item_18,4.2
user_68,item_79,3.5
user_139,item_74,3.6
user_297,item_140,4.1
user_236,item_94,5.0
user_101,item_171,5.0
user_397,item_86,3.3
user_129,item_106,3.8
user_39,item_175,5.0
user_127,item_104,3.9
user_480,item_45,3.4
user_217,item_97,5.0
user_394,item_145,5.0
user_77,item_158,4.2
user_282,item_182,3.5
user_413,item_11,5.0
user_39,item_86,4.1
user_435,item_71,3.1
user_143,item_105,4.0
user_59,item_131,5.0
user_80,item_85,3.4
user_325,item_158,5.0
user_94,item_35,4.7
user_318,item_28,5.0
user_341,item_33,5.0
user_157,item_11,4.5
user_35,item_79,4.1
user_60,item_163,2.6
user_199,item_67,5.0
user_198,item_73,5.0
user_10,item_13,4.4
user_124,item_133,4.8
user_311,item_114,2.2
user_102,item_113,3.2
user_469,item_174,3.6
user_185,item_150,2.5
user_113,item_130,3.9
user_459,item_43,3.5
user_393,item_120,4.7
user_159,item_175,5.0
user_185,item_26,3.1
user_261,item_165,4.9
user_52,item_183,3.8
user_136,item_24,4.1
user_177,item_198,3.3
user_13,item_149,4.5
user_46,item_124,3.9
user_99,item_0,4.3
user_92,item_150,5.0
user_328,item_130,5.0
user_172,item_152,4.4
user_339,item_180,5.0
user_201,item_52,4.0
user_353,item_91,4.2
user_483,item_128,5.0
user_294,item_135,4.6
user_43,item_154,4.6
user_244,item_16,5.0
user_360,item_177,5.0
user_412,item_116,5.0
user_54,item_147,5.0
user_41,item_77,4.9
user_431,item_62,5.0
user_159,item_199,3.5
user_368,item_20,5.0
user_276,item_53,4.1
user_145,item_75,4.3
user_45,item_99,4.4
user_311,item_122,2.6
user_435,item_61,4.8
user_139,item_100,5.0
user_415,item_8,4.9
user_287,item_41,3.9
user_449,item_198,5.0
user_226,item_120,4.2
user_60,item_130,3.7
user_499,item_6,2.6
user_384,item_28,4.0
user_298,item_3,4.7
user_338,item_49,4.8
user_325,item_190,3.5
user_316,item_21,4.0
user_239,item_91,4.4
user_316,item_188,3.7
user_176,item_159,5.0
user_384,item_171,3.4
user_343,item_79,3.9
user_450,item_155,5.0
user_278,item_29,5.0
user_138,item_199,5.0
user_107,item_41,3.4
user_176,item_52,5.0
user_86,item_137,4.6
user_125,item_42,4.9
user_184,item_121,4.3
user_185,item_157,3.9
user_113,item_54,4.3
user_71,item_77,5.0
user_29,item_22,3.6
user_495,item_2,4.5
user_173,item_113,5.0
user_5,item_141,4.6
user_196,item_167,5.0
user_274,item_166,3.1
user_320,item_119,5.0
user_362,item_34,4.5
user_433,item_154,4.8
user_41,item_82,4.2
user_409,item_7,4.3
user_337,item_163,3.9
user_496,item_159,4.5
user_116,item_185,5.0
user_421,item_73,3.6
user_101,item_114,3.5
user_50,item_41,5.0
user_253,item_145,3.6
user_248,item_198,2.9
user_161,item_135,4.8
user_32,item_142,3.8
user_118,item_194,5.0
user_426,item_74,4.8
user_480,item_21,5.0
user_302,item_170,4.4
user_305,item_181,5.0
user_422,item_137,3.9
user_263,item_197,3.6
user_364,item_69,5.0
user_490,item_191,4.6
user_356,item_31,3.9
user_460,item_48,3.7
user_279,item_132,4.8
user_93,item_171,4.8
user_360,item_109,3.6
user_472,item_76,5.0
user_110,item_38,5.0
user_87,item_67,5.0
user_237,item_108,5.0
user_20,item_82,2.6
user_356,item_60,3.4
user_18,item_114,3.5
user_371,item_183,3.3
user_11,item_56,5.0
user_76,item_31,4.1
user_438,item_55,3.8
user_156,item_153,3.9
user_336,item_151,4.0
user_412,item_174,4.4
user_425,item_144,4.3
user_226,item_0,4.7
user_3,item_174,5.0
user_298,item_42,4.3
user_360,item_33,4.6
user_239,item_141,5.0
user_332,item_143,5.0
user_289,item_167,4.6
user_352,item_120,5.0
user_255,item_12,5.0
user_497,item_131,3.9
user_412,item_125,5.0
user_324,item_159,4.6
user_326,item_74,4.5
user_296,item_11,5.0
user_282,item_197,2.2
user_249,item_103,3.9
user_145,item_149,4.4
user_241,item_144,4.8
user_91,item_80,2.8
user_372,item_53,4.8
user_376,item_49,5.0
user_200,item_69,4.5
user_215,item_149,3.7
user_317,item_189,4.9
user_288,item_169,2.8
user_290,item_147,4.6
user_150,item_84,3.1
user_142,item_28,4.4
user_108,item_73,4.3
user_482,item_155,4.2
user_493,item_138,3.4
user_57,item_15,4.3
user_441,item_123,5.0
user_237,item_18,5.0
user_470,item_8,4.1
user_146,item_105,5.0
user_457,item_138,4.2
user_187,item_190,4.9
user_194,item_93,2.9
user_127,item_32,4.5
user_416,item_97,3.7
user_52,item_163,4.3
user_365,item_12,5.0
user_312,item_1,5.0
user_242,item_23,5.0
user_126,item_118,3.6
user_346,item_24,5.0
user_236,item_83,5.0
user_64,item_72,4.6
user_493,item_82,4.2
user_10,item_67,5.0
user_481,item_142,5.0
user_66,item_143,4.1
user_466,item_142,5.0
user_387,item_186,4.3
user_132,item_119,5.0
user_372,item_50,3.8
user_299,item_5,5.0
user_478,item_106,5.0
user_362,item_76,3.8
user_15,item_139,4.4
user_237,item_136,5.0
user_268,item_170,5.0
user_153,item_194,3.3
user_406,item_151,5.0
user_136,item_38,4.2
user_395,item_175,5.0
user_460,item_183,3.5
user_150,item_121,2.9
user_386,item_141,4.9
user_315,item_58,4.1
user_94,item_52,3.5
user_337,item_14,5.0
user_443,item_55,3.2
user_355,item_92,3.4
user_181,item_159,5.0
user_10,item_170,4.6
user_286,item_189,3.8
user_298,item_162,4.5
user_200,item_154,4.4
user_109,item_100,5.0
user_356,item_132,3.6
user_425,item_141,4.5
user_433,item_182,5.0
user_403,item_179,4.0
user_176,item_92,3.8
user_367,item_54,4.7
user_420,item_31,3.8
user_136,item_40,4.8
user_499,item_161,5.0
user_398,item_104,4.0
user_0,item_97,4.5
user_441,item_80,3.5
user_35,item_56,5.0
user_83,item_121,4.0
user_56,item_19,5.0
user_324,item_67,5.0
user_403,item_51,5.0
user_50,item_110,5.0
user_425,item_166,3.5
user_272,item_29,4.1
user_204,item_142,5.0
user_61,item_63,4.8
user_403,item_108,5.0
user_438,item_101,5.0
user_426,item_16,4.7
user_169,item_104,5.0
user_439,item_106,3.4
user_183,item_99,3.2
user_142,item_65,4.0
user_409,item_154,2.9
user_443,item_20,4.5
user_223,item_69,4.9
user_415,item_47,5.0
user_123,item_43,4.6
user_322,item_52,3.7
user_83,item_88,4.6
user_421,item_154,4.7
user_294,item_59,3.2
user_217,item_148,4.6
user_27,item_25,4.8
user_4,item_127,4.2
user_410,item_89,3.7
user_380,item_72,4.8
user_250,item_90,3.4
user_28,item_158,4.6
user_305,item_90,5.0
user_152,item_57,5.0
user_172,item_42,3.8
user_226,item_126,5.0
user_127,item_115,5.0
user_246,item_92,4.5
user_472,item_197,3.4
user_446,item_125,2.5
user_40,item_140,4.1
user_13,item_89,5.0
user_23,item_118,4.7
user_429,item_69,3.3
user_455,item_70,3.0
user_249,item_51,5.0
user_99,item_164,4.2
user_411,item_146,2.6
user_87,item_103,4.6
user_195,item_179,4.0
user_74,item_26,3.4
user_85,item_49,3.1
user_333,item_21,3.8
user_241,item_102,4.8
user_208,item_30,4.4
user_64,item_57,5.0
user_142,item_43,5.0
user_102,item_155,3.5
user_371,item_56,4.7
user_246,item_125,5.0
user_340,item_178,4.9
user_420,item_188,3.0
user_448,item_131,4.4
user_438,item_59,3.4
user_306,item_135,5.0
user_50,item_197,3.8
user_106,item_13,5.0
user_423,item_181,5.0
user_109,item_143,4.5
user_304,item_35,3.4
user_147,item_67,5.0
user_372,item_129,3.6
user_69,item_123,5.0
user_370,item_60,2.8
user_258,item_44,5.0
user_4,item_91,2.8
user_9,item_42,3.9
user_377,item_115,3.6
user_303,item_64,5.0
user_11,item_76,5.0
user_479,item_128,5.0
user_263,item_50,3.8
user_348,item_130,4.2
user_204,item_169,3.6
user_168,item_167,5.0
user_62,item_157,4.8
user_387,item_154,5.0
user_2,item_64,4.2
user_55,item_190,4.9
user_426,item_129,3.7
user_315,item_145,4.4
user_271,item_191,3.6
user_206,item_30,5.0
user_312,item_143,5.0
user_291,item_148,4.2
user_467,item_141,4.4
user_447,item_185,5.0
user_330,item_53,5.0
user_444,item_91,4.4
user_343,item_78,3.7
user_424,item_199,2.6
user_172,item_89,4.0
user_490,item_166,5.0
user_40,item_23,5.0
user_414,item_98,5.0
user_290,item_11,4.5
user_133,item_197,5.0
user_112,item_132,3.3
user_488,item_6,2.1
user_12,item_166,3.2
user_365,item_127,5.0
user_46,item_82,4.9
user_324,item_24,5.0
user_415,item_52,5.0
user_313,item_30,3.5
user_76,item_171,5.0
user_336,item_167,2.9
user_213,item_22,2.8
user_188,item_63,3.6
user_273,item_86,2.3
user_180,item_134,5.0
user_233,item_164,3.2
user_71,item_195,5.0
user_78,item_92,3.5
user_119,item_12,4.0
user_209,item_54,4.3
user_449,item_31,4.7
user_346,item_102,3.5
user_42,item_35,4.9
user_238,item_144,5.0
user_183,item_56,5.0
user_69,item_151,4.6
user_347,item_4,5.0
user_52,item_116,5.0
user_21,item_26,4.6
user_284,item_77,4.6
user_180,item_57,4.1
user_345,item_195,4.6
user_396,item_74,5.0
user_175,item_193,5.0
user_409,item_35,5.0
user_264,item_122,2.7
user_294,item_86,4.2
user_294,item_192,3.7
user_301,item_104,5.0
user_29,item_105,5.0
user_422,item_57,3.7
user_102,item_7,4.3
user_225,item_80,2.1
user_306,item_128,5.0
user_155,item_67,5.0
user_397,item_62,5.0
user_369,item_164,3.0
user_58,item_9,3.2
user_379,item_109,3.2
user_28,item_103,3.6
user_157,item_198,4.5
user_166,item_134,5.0
user_431,item_24,5.0
user_386,item_126,5.0
user_472,item_174,4.1
user_477,item_152,3.3
user_82,item_57,3.1
user_400,item_24,5.0
user_254,item_196,5.0
user_253,item_154,3.2
user_356,item_138,3.3
user_48,item_30,5.0
user_65,item_97,5.0
user_242,item_152,4.8
user_431,item_95,3.7
user_145,item_151,3.8
user_107,item_157,5.0
user_463,item_40,4.2
user_243,item_52,3.9
user_499,item_3,5.0
user_234,item_104,4.1
user_372,item_87,5.0
user_172,item_96,3.1
user_199,item_127,3.4
user_29,item_97,5.0
user_209,item_122,1.9
user_151,item_45,2.4
user_166,item_125,4.0
user_437,item_168,5.0
user_381,item_16,4.9
user_208,item_164,3.7
user_449,item_20,4.1
user_428,item_162,4.7
user_12,item_196,4.3
user_457,item_119,5.0
user_468,item_152,4.4
user_56,item_75,4.9
user_367,item_70,4.2
user_33,item_147,4.7
user_383,item_121,3.2
user_228,item_112,5.0
user_261,item_140,3.8
user_316,item_129,4.1
user_73,item_128,3.1
user_149,item_61,5.0
user_20,item_19,5.0
user_472,item_2,3.7
user_448,item_91,2.8
user_182,item_149,5.0
user_136,item_37,3.1
user_45,item_186,5.0
user_157,item_68,4.0
user_465,item_92,2.9
user_159,item_112,5.0
user_182,item_190,3.8
user_107,item_143,5.0
user_469,item_143,4.8
user_262,item_125,3.7
user_137,item_94,5.0
user_267,item_165,5.0
user_382,item_86,2.5
user_41,item_180,4.2
user_451,item_179,3.7
user_165,item_51,5.0
user_32,item_116,4.3
user_112,item_81,5.0
user_239,item_17,3.5
user_374,item_80,3.8
user_13,item_75,5.0
user_282,item_157,3.1
user_305,item_114,4.7
user_263,item_10,4.1
user_42,item_143,5.0
user_417,item_68,5.0
user_163,item_52,4.8
user_329,item_65,5.0
user_336,item_143,3.8
user_239,item_106,5.0
user_175,item_114,3.7
user_481,item_146,5.0
user_467,item_39,4.3
user_387,item_82,4.8
user_292,item_83,3.3
user_215,item_179,2.7
user_182,item_57,4.6
user_376,item_146,4.0
user_13,item_117,3.8
user_13,item_124,3.7
user_14,item_80,3.5
user_452,item_96,3.7
user_432,item_197,3.1
user_305,item_73,4.8
user_394,item_70,4.2
user_196,item_107,5.0
user_394,item_101,3.9
user_79,item_155,4.8
user_297,item_183,4.1
user_368,item_66,5.0
user_136,item_71,5.0
user_383,item_25,5.0
user_446,item_145,4.5
user_351,item_71,5.0
user_487,item_100,4.6
user_368,item_122,3.5
user_16,item_198,5.0
user_420,item_85,2.9
user_47,item_178,4.0
user_347,item_82,4.9
user_399,item_146,3.4
user_438,item_10,5.0
user_253,item_97,3.3
user_279,item_163,3.6
user_89,item_56,4.6
user_363,item_183,3.8
user_350,item_132,3.3
user_44,item_189,3.2
user_83,item_136,4.8
user_377,item_47,5.0
user_326,item_112,4.3
user_53,item_1,5.0
user_69,item_89,4.5
user_484,item_26,4.4
user_455,item_56,4.0
user_262,item_165,4.5
user_485,item_76,4.2
user_161,item_46,4.6
user_260,item_51,4.9
user_70,item_153,4.2
user_165,item_191,5.0
user_351,item_6,2.7
user_375,item_73,4.9
user_38,item_53,4.2
user_95,item_131,5.0
user_198,item_58,5.0
user_94,item_46,3.2
user_404,item_193,4.0
user_145,item_83,5.0
user_313,item_1,4.5
user_353,item_77,5.0
user_43,item_81,4.9
user_370,item_113,4.3
user_58,item_130,5.0
user_422,item_150,3.1
user_462,item_178,3.5
user_254,item_26,4.7
user_93,item_38,3.8
user_184,item_6,2.9
user_178,item_130,4.6
user_33,item_97,4.5
user_137,item_79,3.9
user_404,item_127,5.0
user_170,item_31,3.7
user_362,item_80,4.5
user_488,item_180,5.0
user_1,item_183,3.5
user_493,item_32,3.1
user_2,item_198,5.0
user_221,item_195,5.0
user_16,item_98,4.9
user_283,item_89,4.4
user_464,item_59,3.9
user_377,item_12,3.3
user_323,item_194,3.6
user_188,item_67,5.0
user_105,item_16,5.0
user_207,item_136,5.0
user_157,item_102,4.5
user_279,item_105,3.0
user_491,item_13,5.0
user_346,item_199,3.6
user_319,item_23,5.0
user_278,item_72,5.0
user_333,item_96,3.1
user_381,item_4,3.6
user_494,item_194,5.0
user_346,item_42,4.2
user_85,item_32,4.5
user_88,item_29,3.6
user_400,item_14,4.8
user_227,item_194,3.8
user_119,item_197,4.0
user_24,item_74,4.4
user_141,item_97,4.8
user_208,item_67,4.8
user_239,item_136,5.0
user_21,item_23,4.1
user_127,item_130,4.0
user_279,item_150,3.9
user_68,item_86,2.7
user_88,item_126,4.1
user_67,item_22,4.3
user_243,item_191,3.3
user_58,item_111,4.7
user_412,item_176,4.2
user_344,item_172,5.0
user_124,item_193,5.0
user_378,item_122,2.7
user_138,item_94,5.0
user_422,item_182,3.8
user_431,item_32,4.9
user_36,item_101,3.8
user_460,item_22,3.7
user_420,item_135,5.0
user_453,item_135,4.8
user_116,item_33,4.3
user_292,item_177,4.4
user_365,item_88,5.0
user_256,item_155,5.0
user_286,item_128,4.6
user_416,item_114,3.2
user_25,item_49,5.0
user_416,item_159,2.6
user_277,item_131,5.0
user_122,item_89,4.6
user_427,item_199,4.1
user_347,item_127,3.8
user_208,item_101,2.6
user_147,item_5,5.0
user_283,item_195,5.0
user_127,item_179,4.4
user_262,item_32,4.2
user_289,item_183,4.6
user_461,item_68,5.0
user_222,item_58,5.0
user_122,item_38,4.6
user_192,item_22,2.2
user_73,item_47,5.0
user_228,item_106,4.9
user_140,item_76,5.0
user_136,item_169,4.0
user_39,item_119,4.8
user_346,item_97,4.6
user_236,item_116,5.0
user_499,item_173,4.4
user_169,item_132,4.5
user_430,item_157,5.0
user_64,item_140,3.2
user_119,item_104,5.0
user_101,item_159,5.0
user_393,item_65,5.0
user_97,item_37,3.0
user_191,item_160,4.1
user_450,item_51,5.0
user_395,item_132,4.0
user_353,item_41,5.0
user_384,item_40,2.5
user_189,item_27,5.0
user_295,item_59,3.4
user_449,item_135,5.0
user_309,item_2,4.5
user_236,item_3,5.0
user_340,item_3,5.0
user_0,item_73,4.7
user_135,item_49,5.0
user_485,item_102,4.6
user_199,item_102,2.0
user_6,item_199,4.6
user_441,item_54,4.6
user_247,item_98,5.0
user_205,item_15,4.5
user_105,item_71,5.0
user_85,item_185,4.3
user_325,item_78,3.8
user_460,item_29,2.8
user_354,item_86,4.1
user_163,item_165,5.0
user_331,item_134,5.0
user_292,item_95,4.2
user_103,item_158,4.9
user_257,item_67,5.0
user_255,item_147,5.0
user_235,item_42,4.6
user_32,item_192,4.1
user_326,item_32,5.0
user_93,item_37,3.8
user_290,item_158,5.0
user_209,item_182,4.6
user_409,item_42,4.7
user_434,item_193,5.0
user_118,item_174,4.2
user_281,item_132,3.4
user_274,item_120,4.0
user_377,item_123,5.0
user_107,item_73,3.9
user_395,item_154,4.7
user_479,item_196,3.8
user_346,item_71,3.9
user_307,item_6,2.4
user_133,item_125,4.5
user_426,item_144,4.5
user_122,item_45,4.4
user_37,item_35,5.0
user_244,item_146,4.3
user_11,item_196,4.1
user_402,item_118,3.3
user_158,item_91,4.9
user_496,item_125,4.2
user_263,item_27,4.9
user_11,item_33,5.0
user_265,item_138,4.4
user_197,item_72,4.2
user_363,item_153,4.2
user_325,item_152,4.8
user_229,item_25,5.0
user_459,item_146,4.2
user_223,item_12,5.0
user_324,item_193,5.0
user_176,item_62,5.0
user_25,item_51,5.0
user_109,item_21,3.7
user_411,item_0,3.6
user_498,item_143,5.0
user_287,item_103,4.1
user_17,item_14,3.9
user_328,item_81,5.0
user_301,item_8,4.7
user_11,item_130,4.7
user_85,item_83,3.6
user_287,item_80,3.1
user_349,item_177,3.5
user_145,item_22,2.8
user_463,item_41,4.1
user_138,item_63,4.0
user_437,item_30,4.2
user_235,item_95,3.1
user_384,item_179,3.1
user_53,item_0,4.3
user_437,item_31,3.2
user_340,item_176,4.0
user_432,item_135,4.4
user_255,item_83,4.0
user_183,item_115,3.3
user_303,item_180,4.9
user_48,item_112,5.0
user_447,item_12,4.7
user_184,item_70,3.0
user_463,item_27,4.0
user_293,item_95,3.9
user_426,item_123,5.0
user_467,item_151,4.6
user_2,item_63,3.6
user_342,item_13,5.0
user_491,item_99,3.9
user_491,item_153,4.7
user_113,item_14,5.0
user_267,item_85,2.6
user_221,item_71,4.5
user_485,item_176,4.2
user_168,item_178,4.5
user_151,item_84,2.2
user_48,item_82,4.4
user_445,item_111,4.9
user_254,item_8,3.3
user_222,item_25,5.0
user_208,item_155,4.8
user_359,item_44,4.1
user_146,item_3,5.0
user_345,item_94,3.9
user_88,item_148,3.5
user_132,item_194,5.0
user_126,item_80,5.0
user_131,item_198,4.8
user_294,item_5,3.9
user_118,item_35,4.0
user_102,item_105,4.2
user_298,item_1,3.9
user_284,item_163,4.4
user_198,item_56,4.9
user_486,item_42,3.8
user_277,item_191,5.0
user_439,item_51,2.7
user_406,item_143,4.9
user_11,item_124,4.9
user_237,item_50,5.0
user_457,item_142,4.8
user_443,item_140,4.3
user_195,item_72,4.6
user_362,item_97,5.0
user_140,item_170,5.0
user_66,item_90,3.8
user_267,item_149,4.7
user_177,item_167,3.8
user_127,item_83,4.8
user_356,item_72,3.7
user_333,item_70,3.4
user_298,item_41,3.3
user_337,item_85,3.1
user_237,item_98,5.0
user_118,item_62,4.9
user_157,item_90,4.9
user_368,item_69,4.7
user_241,item_98,5.0
user_310,item_62,5.0
user_10,item_131,4.8
user_478,item_77,5.0
user_307,item_144,5.0
user_454,item_131,4.9
user_408,item_42,5.0
user_336,item_56,3.3
user_457,item_126,5.0
user_85,item_0,3.9
user_37,item_168,5.0
user_248,item_170,4.8
user_210,item_42,2.7
user_51,item_147,5.0
user_248,item_120,4.3
user_12,item_33,4.5
user_53,item_85,3.1
user_433,item_164,4.2
user_133,item_133,3.5
user_467,item_154,4.3
user_200,item_167,4.9
user_399,item_40,3.2
user_353,item_157,5.0
user_363,item_31,4.2
user_101,item_26,4.7
user_139,item_162,4.5
user_312,item_104,5.0
user_268,item_88,4.6
user_172,item_192,3.5
user_339,item_168,5.0
user_172,item_32,4.1
user_86,item_37,2.3
user_3,item_80,4.2
user_43,item_172,4.9
user_28,item_189,3.0
user_100,item_20,4.4
user_242,item_140,4.8
user_27,item_85,3.8
user_417,item_67,5.0
user_304,item_111,4.0
user_442,item_198,4.1
user_44,item_33,5.0
user_347,item_198,3.7
user_302,item_52,3.3
user_242,item_64,5.0
user_187,item_73,3.2
user_275,item_188,3.2
user_167,item_130,4.6
user_430,item_178,3.9
user_264,item_86,2.4
user_364,item_46,5.0
user_494,item_21,5.0
user_103,item_43,4.9
user_276,item_195,5.0
user_421,item_90,5.0
user_76,item_110,5.0
user_258,item_21,5.0
user_30,item_2,4.2
user_121,item_51,5.0
user_333,item_73,4.1
user_334,item_141,4.2
user_194,item_69,3.9
user_145,item_80,4.9
user_457,item_75,5.0
user_205,item_17,3.2
user_237,item_31,5.0
user_191,item_176,3.7
user_479,item_171,5.0
user_41,item_177,5.0
user_185,item_14,3.3
user_186,item_123,5.0
user_413,item_149,5.0
user_259,item_161,5.0
user_417,item_193,5.0
user_120,item_148,5.0
user_348,item_53,4.0
user_309,item_48,4.5
user_394,item_86,3.3
user_299,item_121,4.6
user_24,item_70,4.4
user_191,item_137,4.7
user_197,item_124,4.1
user_40,item_148,4.4
user_89,item_45,4.2
user_48,item_27,5.0
user_465,item_191,4.4
user_77,item_177,4.8
user_162,item_68,5.0
user_145,item_185,5.0
user_351,item_113,4.9
user_333,item_24,3.5
user_261,item_197,3.5
user_269,item_174,3.7
user_366,item_27,5.0
user_21,item_157,4.8
user_394,item_17,3.4
user_70,item_102,2.4
user_304,item_52,4.1
user_358,item_60,5.0
user_242,item_186,5.0
user_240,item_146,5.0
user_466,item_101,4.2
user_222,item_4,5.0
user_231,item_99,3.7
user_165,item_119,5.0
user_60,item_160,3.8
user_66,item_4,3.4
user_261,item_30,5.0
user_266,item_45,4.3
user_433,item_70,3.9
user_28,item_73,4.0
user_397,item_135,4.7
user_362,item_185,4.4
user_240,item_21,4.8
user_3,item_86,3.2
user_344,item_164,4.6
user_40,item_144,4.2
user_446,item_161,4.8
user_216,item_89,5.0
user_364,item_2,5.0
user_469,item_42,4.3
user_450,item_28,5.0
user_29,item_156,4.6
user_330,item_25,5.0
user_398,item_118,3.2
user_438,item_121,4.3
user_306,item_16,5.0
user_245,item_120,4.4
user_163,item_125,4.1
user_63,item_143,5.0
user_487,item_3,5.0
user_41,item_141,3.4
user_28,item_119,5.0
user_163,item_33,5.0
user_76,item_77,5.0
user_332,item_120,3.8
user_413,item_95,3.3
user_5,item_75,5.0
user_313,item_151,3.4
user_51,item_4,4.8
user_228,item_23,5.0
user_469,item_165,3.9
user_264,item_141,3.2
user_488,item_36,5.0
user_144,item_59,2.9
user_240,item_3,4.9
user_381,item_161,4.7
user_160,item_1,5.0
user_44,item_193,5.0
user_213,item_61,5.0
user_188,item_22,3.5
user_57,item_180,4.8
user_468,item_183,4.4
user_165,item_150,5.0
user_131,item_168,5.0
user_273,item_74,2.0
user_491,item_36,5.0
user_285,item_124,3.0
user_193,item_177,3.3
user_326,item_53,4.5
user_348,item_136,5.0
user_293,item_49,4.2
user_356,item_56,4.0
user_104,item_166,4.2
user_221,item_126,5.0
user_138,item_47,5.0
user_250,item_13,5.0
user_453,item_161,5.0
user_267,item_56,3.9
user_479,item_67,5.0
user_183,item_79,3.9
user_167,item_114,5.0
user_308,item_12,4.7
user_75,item_193,5.0
user_229,item_167,5.0
user_235,item_80,4.0
user_366,item_141,5.0
user_175,item_156,5.0
user_453,item_123,4.6
user_223,item_165,5.0
user_315,item_132,3.3
user_371,item_154,3.8
user_59,item_138,2.9
user_129,item_63,3.3
user_55,item_19,5.0
user_497,item_93,4.4
user_166,item_168,5.0
user_498,item_128,5.0
user_315,item_155,4.9
user_412,item_148,5.0
user_453,item_142,5.0
user_239,item_175,5.0
user_260,item_142,4.6
user_263,item_51,5.0
user_55,item_131,5.0
user_10,item_142,5.0
user_408,item_164,4.1
user_421,item_19,3.7
user_67,item_31,4.1
user_300,item_104,4.5
user_160,item_103,5.0
user_294,item_36,4.3
user_51,item_150,3.5
user_492,item_190,3.6
user_212,item_111,5.0
user_25,item_183,5.0
user_457,item_78,4.2
user_89,item_172,2.3
user_367,item_65,5.0
user_44,item_9,3.6
user_439,item_100,4.1
user_266,item_56,5.0
user_481,item_104,5.0
user_51,item_175,4.7
user_413,item_197,3.8
user_63,item_30,3.9
user_472,item_20,4.9
user_482,item_93,3.8
user_148,item_175,4.0
user_245,item_79,3.4
user_15,item_123,5.0
user_8,item_108,5.0
user_233,item_37,2.6
user_17,item_113,3.3
user_390,item_34,4.2
user_146,item_96,4.9
user_280,item_108,4.3
user_397,item_164,2.8
user_492,item_17,3.5
user_89,item_42,2.8
user_264,item_6,2.2
user_248,item_67,5.0
user_68,item_192,4.5
user_318,item_47,5.0
user_482,item_134,4.6
user_427,item_49,4.9
user_355,item_48,4.0
